entity,times,length,source 
上半年,500,3,"*STTCL上半年扭亏为盈，实现净利润人民币4,510万元"
董事会,192,3,：Bancroft家族告知董事会该家族将与新闻集团会晤
福克斯,9,3,?太投资同意收购福克斯所持凤凰卫视股份
德意志,15,3,“德意志”入股中资银行
底特律,15,3,“底特律三巨头”汽车质量上升
星期五,1,3,“黑色星期五”美国销售额同比略有增长
销售额,185,3,“黑色星期五”美国销售额同比略有增长
黑天鹅,1,3,“黑天鹅”吸引中投等主权财富基金关注
10%,108,3,“宏观”对冲基金2011年跌幅超过10%－指数
胡奥会,2,3,“胡奥会”将上演汇率和贸易博弈战（上）
博弈战,2,3,“胡奥会”将上演汇率和贸易博弈战（上）
责任费,1,3,“金融危机责任费”或导致通用电气今年上缴逾8亿美元税款
估价者,1,3,“两房”与Cuomo就修改与房屋估价者交易的行为准则达成一致
铁矿石,314,3,“两拓”或在与中国的铁矿石谈判中赢得85%的提价－报导
85%,8,3,“两拓”或在与中国的铁矿石谈判中赢得85%的提价－报导
林旋风,1,3,“林旋风”让常春藤大学球员争提当年勇
马多夫,35,3,“末日博士”未能预见到马多夫骗局
取款机,2,3,“桑迪”过後取款机前排长龙
塑化剂,3,3,“塑化剂”风波冲击中国白酒业
白酒业,2,3,“塑化剂”风波冲击中国白酒业（上）
格罗斯,8,3,“债券之王”格罗斯12月份增持美国国债，减持MBS
2月份,52,3,“债券之王”格罗斯2月份减持美国国债和MBS，增持垃圾债
MBS,3,3,“债券之王”格罗斯2月份减持美国国债和MBS，增持垃圾债
墨西哥,26,3,“中国制造”涨价墨西哥成最大受益者(上)
受益者,2,3,“中国制造”涨价墨西哥成最大受益者(上)
追随力,1,3,“追随力”成管理学新热点
管理学,1,3,“追随力”成管理学新热点
阿凡达,3,3,《阿凡达》热潮席卷全球
500,59,3,《巴伦周刊》500强榜首从美国军费开支获利
投资者,388,3,《巴伦周刊》交易员周记：美股上周走高，投资者专注有利消息
出版界,2,3,《百万碎片》事件在出版界引发争议
布鲁诺,1,3,《布鲁诺》成为上周末票房冠军
上周末,4,3,《布鲁诺》成为上周末票房冠军
物权法,1,3,《财经》在物权法付诸表决之际推迟发行
达芬奇,1,3,《达芬奇密码》全球首映狂卷2.24亿美元票房
票房榜,3,3,《大破天幕杀机》重回北美周末票房榜榜首
杀人狂,1,3,《德州电锯杀人狂3D》周末北美票房榜夺冠
重重4,1,3,《谍影重重4》登顶北美周末票房榜
碟中谍,1,3,《碟中谍4》登顶圣诞节周末美国电影票房榜
圣诞节,2,3,《碟中谍4》登顶圣诞节周末美国电影票房榜
敢死队,1,3,《敢死队2》登顶周末美国票房榜
华尔街,688,3,《华尔街日报》2009年度技术创新奖揭晓
创新奖,1,3,《华尔街日报》2009年度技术创新奖揭晓
默多克,35,3,《华尔街日报》Steiger称默多克的收购不会影响到对中国的报导
新加坡,116,3,《华尔街日报》编辑在新加坡因藐视法庭罪被罚款
法庭罪,1,3,《华尔街日报》编辑在新加坡因藐视法庭罪被罚款
工作日,2,3,《华尔街日报》蝉联美国工作日平均发行量冠军
发行量,10,3,《华尔街日报》蝉联美国工作日平均发行量冠军
CFO,41,3,《华尔街日报》美国最佳CFO评选结果出炉（一）
普利策,2,3,《华尔街日报》赢得普利策公共服务奖
60亿,39,3,《金融时报》：BCPartners的60亿欧元融资活动提供优厚条件
禁运品,1,3,《禁运品》领跑美国上周末票房榜
开普敦,1,3,《开普敦公约》为飞机融资带来福音
奥斯卡,5,3,《林肯》获12项奥斯卡提名领跑提名名单
少年队,1,3,《龙虎少年队》问鼎北美周末票房榜
暮光4,1,3,《暮光4（下）》再度蝉联北美周末票房榜
塔利班,1,3,《纽约时报》记者逃出塔利班战俘营
乔布斯,7,3,《乔布斯传》透露“苹果教主”诸多轶事
希拉里,2,3,《人民日报》：希拉里的网络自由演说虚伪可笑
前传登,1,3,《人猿星球》前传登顶美国周末票房榜
窃听案,1,3,《世界新闻报》窃听案开庭日期确定
消费者,79,3,《消费者报导》年度汽车排行榜本田居首
排行榜,3,3,《消费者报导》年度汽车排行榜本田居首
艺术家,5,3,《雨果》和《艺术家》领跑奥斯卡提名
06年,44,3,06年全球手机发货量将达到10亿部-报告
发货量,142,3,06年全球手机发货量将达到10亿部-报告
10亿,187,3,06年全球手机发货量将达到10亿部-报告
进一步,135,3,08年原油价格或进一步下跌，受需求骤降影响－雷曼兄弟
－雷曼,1,3,08年原油价格或进一步下跌，受需求骤降影响－雷曼兄弟
进口量,12,3,08年中国从沙特阿拉伯的石油进口量将增加38%－报导
38%,12,3,08年中国从沙特阿拉伯的石油进口量将增加38%－报导
09款,1,3,09款本田飞度：最佳汽车的有力竞争者
博彩业,21,3,10月份澳门博彩业收入创纪录
10月,47,3,10月全球IPO疲软中国居冠
60%,29,3,1-10月梅塞德斯-奔驰轿车在中国地区的销量增长60%－新华社
超便携,1,3,11寸超便携笔记本电脑推荐
笔记本,122,3,11寸超便携笔记本电脑推荐
11月,59,3,"11月前28天中国四大银行新增贷款超过人民币1,400亿元－报导"
运营商,31,3,12家手机运营商表示，将推出一款基于3G技术的低价手机
－行业,2,3,14家航运公司将上调亚洲-美国航线运费费率－行业论坛
伊拉克,25,3,15家国际公司有意参与伊拉克气田项目竞标－官员
19日,7,3,1月19日当周Fed资产规模收缩
Fed,245,3,1月19日当周Fed资产规模收缩
1月份,67,3,"1月份前两周中国银行业信贷投放近人民币9,000亿元－报导"
亚洲人,1,3,2005年商界女性50强中的亚洲人：当红女杰
集装箱,15,3,2005年深圳港口集装箱货物吞吐量增长19%，受出口提振
吞吐量,5,3,2005年深圳港口集装箱货物吞吐量增长19%，受出口提振
19%,24,3,2005年深圳港口集装箱货物吞吐量增长19%，受出口提振
用户数,4,3,2006年中国互联网用户数增加23%，至1.37亿
23%,24,3,2006年中国互联网用户数增加23%，至1.37亿
半导体,105,3,2008年全球半导体行业收入下降逾5%－Gartner
发行额,3,3,2008年全球债券发行额较上年下降28%－Dealogic
28%,21,3,2008年全球债券发行额较上年下降28%－Dealogic
760,2,3,"2009年钯市场供应过剩760,000盎司－JohnsonMatthey"
000,151,3,"2009年钯市场供应过剩760,000盎司－JohnsonMatthey"
奢侈品,14,3,2009年上半年全球奢侈品销售额或下降15%-20%－贝恩顾问公司
15%,44,3,2009年上半年全球奢侈品销售额或下降15%-20%－贝恩顾问公司
-20,11,3,2009年上半年全球奢侈品销售额或下降15%-20%－贝恩顾问公司
－贝恩,1,3,2009年上半年全球奢侈品销售额或下降15%-20%－贝恩顾问公司
下半年,68,3,2009年下半年平均铜价可能为每磅1.50美元－花旗集团
－花旗,1,3,2009年下半年平均铜价可能为每磅1.50美元－花旗集团
消费量,3,3,2009年中国的精炼铜消费量将增长2%－江西铜业股份
50%,74,3,2010-11年铁矿石合同价格将上涨50%－美林
欧元区,132,3,2010年欧元区经济或将增长2%，2011年增幅或为1.5%－报告
56%,6,3,2010年全球稀土需求或将较2009年增长56%－Lynas
加工费,3,3,2010年铜精矿加工费较今年降幅最高达40%－知情人士
40%,52,3,2010年铜精矿加工费较今年降幅最高达40%－知情人士
分析师,59,3,2010年亚洲最佳分析师评选：香港
200,31,3,2010亚洲企业200强：韩国公司排行榜
消费品,4,3,2011年高科技消费品展望
华永道,2,3,2011年金价或将继续走高－普华永道调查
交付量,4,3,2011年空中客车飞机交付量超过预期－知情人士
1万亿,9,3,2012年美国高评级公司债发行量突破1万亿美元
支出料,1,3,2012年全球油气项目支出料将达到创纪录水平－巴克莱
创纪录,13,3,2012年全球油气项目支出料将达到创纪录水平－巴克莱
银行业,200,3,2014年的欧洲银行业压力测试能消除所有压力麽？
压力麽,1,3,2014年的欧洲银行业压力测试能消除所有压力麽？
150,11,3,2015年以前铁矿石价格将在每吨150美元上方－WoodMackenzie
竞争力,5,3,2015年中国国产煤炭将丧失对进口煤炭的竞争力－Woodmac
守望者,1,3,20世纪福克斯状告华纳兄弟新片《守望者》侵权
开放式,1,3,24家移动通信运营商成立联盟以开发开放式应用软件平台
16%,34,3,3Italia上半年客户达640万户，较上年同期增长16%-2-
执行长,502,3,3Italia首席执行长：主要股东可能选择出售3Italia部分股权
La3,1,3,3Italia希望其La3服务在2006年能新增50万用户
50万,3,3,3Italia希望其La3服务在2006年能新增50万用户
MP3,5,3,3Scandinavia推出MP3手机
360,11,3,360攻入搜索市场百度奋起反击
攻防战,3,3,360与百度在搜索领域展开攻防战(上)
361,1,3,361度国际有限公司首日上市收盘上涨8%，香港IPO市场复苏
陪审团,7,3,"3Com：陪审团判定公司在针对瑞昱半导体诉讼中获赔4,530万美元"
竞购华,2,3,3Com出价竞购华为在双方合资公司H-3C的股权>COMS
解约费,6,3,"3Com的收购协议附带6,600万美元解约费>COMS"
Cap,7,3,3Com股东接受BainCap收购提议，但后者已经放弃收购计划>COMS
22亿,16,3,3Com将被BainCapital以22亿美元现金收购
毛渝南,2,3,3Com任命毛渝南担任首席执行长>COMS
华盛顿,14,3,3Com收购交易华盛顿遇阻
委员会,61,3,3iGroup设立顾问委员会以加强中国地区业务
利润率,25,3,3M公司第三财政季度净利润增长6.7%，受利润率提高推动
研磨厂,1,3,3M公司计划在台湾设立一座半导体研磨厂－报导
加拿大,94,3,3M公司与加拿大Eurotex就后者侵犯前者专利权案达成和解
3月份,62,3,3月份西班牙银行业不良贷款率创17年新高
西班牙,81,3,3月份西班牙银行业不良贷款率创17年新高
贷款率,5,3,3月份西班牙银行业不良贷款率创17年新高
59%,7,3,51job第三季度净利润增长59%，受在线招聘业务增长推动>JOBS
19亿,20,3,5家基础投资者将向美国友邦保险投资19亿美元－合约细则
全球性,4,3,5家全球性企业参与印度BSNL的GSM线路采购投标
GSM,12,3,5家全球性企业参与印度BSNL的GSM线路采购投标
29日,8,3,6月29日登记在册的加州联合石油股东有权对并购案投票表决
并购案,3,3,6月29日登记在册的加州联合石油股东有权对并购案投票表决
6月份,77,3,6月份ICE布伦特原油期货成交规模创纪录高位－ICE
ICE,42,3,6月份ICE布伦特原油期货成交规模创纪录高位－ICE
布伦特,13,3,6月份ICE布伦特原油期货成交规模创纪录高位－ICE
负责人,44,3,"7,000亿美元救助计划负责人头号候选人退出竞聘－消息人士"
候选人,5,3,"7,000亿美元救助计划负责人头号候选人退出竞聘－消息人士"
游世博,2,3,7300万人游世博刷新世界记录（上）
787,27,3,787故障调查继续美日专家结论或有不同
私有化,105,3,7天连锁酒店集团同意私有化，估值6.96亿美元
成品油,19,3,7月底中国商业成品油库存大幅上升－中国石油和化学工业协会
852,1,3,852名村民就溃坝事故向紫金矿业索赔人民币1.705亿元
LCD,39,3,8G计划──LCD生产商的“鸡肋”
生产商,81,3,8G计划──LCD生产商的“鸡肋”
北大荒,1,3,8家上市企业存重大内控缺陷，包括佛山照明及北大荒等-财政部
8月份,67,3,8月份ETF撤资规模触及纪录水平；考虑行业增长後则不尽然
ETF,15,3,8月份ETF撤资规模触及纪录水平；考虑行业增长後则不尽然
9月份,81,3,9月份Paulson旗下复苏基金涨4.2%，加强基金涨3.1%-路透社
制造商,65,3,A380客机引擎制造商失语遭抨击
收购价,16,3,ABAcquisitions将其对AllianceBoots的收购价上调至每股11.39英镑
840,1,3,ABPorts证实收到MacquarieConsortium至少每股840便士的收购提议
ABB,2,3,"ABB将在华建立投资规模达3,000万美元的合资公司"
ABC,4,3,ABCNews、纽约时报公司及CNN的电脑被病毒感染-CNN
CNN,1,3,ABCNews、纽约时报公司及CNN的电脑被病毒感染-CNN
记者站,2,3,ABCNews驻华盛顿记者站大楼发现的白色粉末为阿司匹林－官员
CBS,4,3,ABC与CBS将为苹果iPad提供附带广告的电视节目－知情人士
ABF,1,3,ABF与中国河北天露糖业集团达成合资公司组建协议
菲律宾,36,3,AboitizPower与台湾电气的合资企业将在菲律宾兴建电厂
沃达丰,25,3,ACCC不反对沃达丰与和记黄埔将澳大利亚移动业务合并
AXA,10,3,ACCC将在9月份就澳洲银行剥离AXAAsiaPacific资产计划作决定
33亿,8,3,AccessIndustries将斥资33亿美元收购华纳音乐
消费类,2,3,AccoBrands将以8.6亿美元收购MeadWestvaco的消费类业务
Ace,1,3,AceTempestRe将进军中国再保险市场
ACL,1,3,ACLBank董事会批准该行易名、摘牌及新管理人士任命计划
ACS,5,3,ACS将出资22.2亿欧元向西班牙国家银行收购Fenosa22%的股份
22%,22,3,ACS将出资22.2亿欧元向西班牙国家银行收购Fenosa22%的股份
50亿,81,3,Actavis将以换股方式收购WarnerChilcott，交易价值50亿美元
保德信,12,3,Actinver收购保德信金融集团墨西哥资产管理业务
Hua,1,3,Adaltis同意收购ShanghaiHuaTaiBiotechnology>ADS.T
Tai,4,3,Adaltis同意收购ShanghaiHuaTaiBiotechnology>ADS.T
董事长,333,3,Adaro董事长：并不知道中国神华拟以40亿美元竞购Adaro一事
40亿,67,3,Adaro董事长：并不知道中国神华拟以40亿美元竞购Adaro一事
