entity,times,length,source 
Prius,2,5,丰田汽车管理人士称不会因电池问题推迟新款Prius的上市时间
富士重工将,1,5,丰田汽车和富士重工将在印第安纳州生产Camrys轿车
印第安纳州,1,5,丰田汽车和富士重工将在印第安纳州生产Camrys轿车
3条生产线,1,5,丰田汽车计划关闭日本发动机工厂的3条生产线－报导>TM
740万辆,1,5,丰田汽车计划将2010年全球产量预期下调至740万辆－报导
明年夏季前,1,5,丰田汽车计划于明年夏季前扩大在中国的经销商网络
16个月来,1,5,丰田汽车计划在11月份提高日产量，为16个月来的首次－报导
Camry,1,5,"丰田汽车计划在美国召回约682,000辆Tacoma、Camry和Venza汽车"
700万辆,1,5,丰田汽车将把本财年销量目标上调至700万辆－NHK
普锐斯产量,1,5,丰田汽车将恢复超时运营，以提高新款普锐斯产量－报导
低价普锐斯,1,5,丰田汽车将推出低价普锐斯－报导
方向盘问题,1,5,丰田汽车将因方向盘问题在日本召回4款雷克萨斯－日本共同社
今年12月,1,5,丰田汽车将于今年12月或明年1月在印度推出Etios小型车
Etios,1,5,丰田汽车将于今年12月或明年1月在印度推出Etios小型车
北京车展上,1,5,丰田汽车将在北京车展上首发两款新型概念车
9月份销量,2,5,丰田汽车今年前9个月在华汽车销量增64%；9月份销量增88%
Paice,1,5,丰田汽车就混合动力汽车专利侵权案与Paice和解－彭博资讯
三天工作制,1,5,丰田汽车考虑对欧洲工人实行一周三天工作制－报纸
钢材供应商,1,5,丰田汽车考虑接受钢材供应商的涨价请求－日本共同社
丰田汽车料,1,5,丰田汽车料将连续第二年出现亏损－报导
1万亿日圆,1,5,丰田汽车潜在持股损失超过1万亿日圆－报导
零部件成本,1,5,丰田汽车寻求把零部件成本削减30%－消息人士
安全带问题,1,5,丰田汽车因安全带问题将在美国召回9万辆Highlander多用途车
雨刷器隐患,2,5,丰田汽车因安全气囊和雨刷器隐患将在全球召回近130万辆汽车
车前灯问题,1,5,丰田汽车因车前灯问题召回127万辆汽车
Tesla,1,5,丰田汽车与Tesla启用加州工厂生产电动车－消息人士
普锐斯事宜,1,5,丰田汽车与通用汽车商讨在美国生产普锐斯事宜－报导
集团净利润,1,5,丰田汽车预计本财年集团净利润为1.650万亿日圆
汽车需求量,1,5,丰田汽车预计中国明年的汽车需求量将增长约10%
汽车制造厂,1,5,丰田汽车在俄罗斯的汽车制造厂将停产6天
供应商工人,2,5,丰田汽车在华工厂停产，因供应商工人罢工－发言人
几十宗集体,1,5,丰田汽车在美国面临几十宗集体诉讼－《金融时报》
原材料成本,2,5,丰田汽车总裁：公司在原材料成本高企之际难以提高汽车售价
07年全球,1,5,丰田汽车总裁：依然有望实现07年全球销售目标
丰田踏板门,1,5,丰田踏板门愈演愈烈可能面临罚款
巴西范围内,1,5,丰田同意在巴西范围内召回卡罗拉车型
丰田无限期,1,5,丰田无限期推迟美国工厂建设
汽车业前景,1,5,丰田业绩显示汽车业前景有望好转
发动机缺陷,1,5,丰田因发动机缺陷召回27万辆汽车
汽车厂商间,1,5,丰田总裁称汽车厂商间将有更多合作
投家∶淘宝,1,5,风投家∶淘宝模式不会长久辉煌
1.03%,1,5,冯氏家族掌控的投资公司收购了Sanrio1.03%的股权
楼市限购令,2,5,佛山暂缓放松楼市限购令(上)
高明分公司,1,5,佛山照明高明分公司152名员工疑似汞中毒－新华社
服装零售商,1,5,服装零售商思捷环球拟关闭所有北美分店－彭博
核电站危机,1,5,福岛第一核电站危机出现转机
六座反应堆,1,5,福岛核电站六座反应堆均已恢复电网连接
强度核辐射,2,5,福岛核电站三名工人受到中高强度核辐射（上）
6级核事故,1,5,福岛核电站事故可能被定为6级核事故，比三里岛事故严重－报导
三里岛事故,1,5,福岛核电站事故可能被定为6级核事故，比三里岛事故严重－报导
一号反应堆,2,5,福岛核电站一号反应堆可能严重受损
特别行政区,1,5,福记食品：公司向香港特别行政区高等法院提出清盘申请
多晶矽工厂,1,5,福陆公司将在中国建造多晶矽工厂>FLR
24.5亿,1,5,福山能源和股东寻求通过配股筹资24.5亿港元－合约细则
福特2月份,1,5,"福特2月份在华乘用车销量增长37.5%，至18,193辆"
乘用车销量,2,5,"福特2月份在华乘用车销量增长37.5%，至18,193辆"
37.5%,1,5,"福特2月份在华乘用车销量增长37.5%，至18,193辆"
俄罗斯业务,3,5,福特称俄罗斯业务2005财年出现净亏损，受巨额投资拖累>F
沃尔沃品牌,1,5,福特出售沃尔沃品牌的谈判在知识产权问题上受阻>F
马自达3后,1,5,福特的中国合资公司刚推出马自达3后不久便停止生产该车型
经销商市场,1,5,福特将加快在中国的经销商市场增长步伐
马自达股权,1,5,福特将其所持马自达股权由11%降至3.5%
巴西子公司,6,5,福特汽车(FordMotor)巴西子公司将于2008年推出新车型
SUV需求,1,5,福特汽车10月份美国汽车销量增长6.2%，受SUV需求推动
86.6%,1,5,"福特汽车2006年中国市场销量增加86.6%，至166,722辆-2-"
年销量目标,1,5,福特汽车2020年汽车年销量目标瞄准800万辆-报导
800万辆,1,5,福特汽车2020年汽车年销量目标瞄准800万辆-报导
SUV销量,1,5,福特汽车7月份美国新车销量增8.9%，因轿车、SUV销量强劲>F
公司6月份,1,5,福特汽车董事长：公司6月份销售形势非常好－CNBC
旗下沃尔沃,1,5,福特汽车公司或仅以20亿美元左右的价格出售旗下沃尔沃－彭博
太阳能汽车,1,5,福特汽车和SunPower将开展太阳能汽车合作
非洲区总部,1,5,福特汽车将把亚太及非洲区总部迁至中国－报导
Milan,1,5,"福特汽车将升级18,000辆Fusion和Milan混合动力车的制动软件>F"
古吉拉特邦,1,5,福特汽车将在古吉拉特邦建第二家印度汽车工厂－政府官员
福特汽车料,1,5,福特汽车料将削减30%工资成本
福特汽车前,1,5,福特汽车前管理人士牵头财团竞购沃尔沃
3亿股股票,1,5,福特汽车以每股4.75美元的价格发行3亿股股票>F
350万辆,2,5,"福特汽车预计2008年美国汽车行业销量为1,350万辆>F"
总体销售量,1,5,福特汽车预计美国地区今年的总体销售量将小幅下降
福克斯车型,1,5,福特汽车在俄罗斯的福克斯车型停产，因与海关发生争执-报纸
比利时工厂,1,5,福特汽车证实关闭比利时工厂的计划
26.7%,1,5,"福特汽车中国乘用车合资公司1月份销量下滑26.7%，至17,097辆"
75.6%,2,5,"福特汽车中国合资公司6月汽车销量增75.6%，至29,642辆"
09年销量,2,5,福特印度子公司将增产满足节日需求；预计09年销量持平
投资人民币,3,5,福田汽车：将与戴姆勒组建总投资人民币63.5亿元的合资公司
年底前公司,1,5,福田汽车高管：预计年底前公司与戴姆勒的合资企业计划将获批
7.87%,1,5,复星国际已收购法国休闲度假公司ClubMed7.87%的股份－AMF
Chemo,1,5,复星医药和Chemo将投资人民币5亿元开发抗癌药物
75-80,2,5,富邦(香港)美元债或较掉期利率中值高75-80基点－知情者
人民币实时,3,5,富邦金控：呼吁台湾政府推进与大陆建立人民币实时清算机制
350亿元,5,5,富邦金控董事会批准至多新台币350亿元的融资计划
台湾嘉义市,1,5,富邦金控将斥资新台币43亿元买下台湾嘉义市一座建筑
105亿元,1,5,富邦金控可能斥资高达新台币105亿元购入台北大楼－报导
香港子公司,4,5,富邦金控香港子公司将从散户投资者手中回购迷你债券
收购日盛金,1,5,富邦金控与永丰金控分别提议收购日盛金控股份－报导
季度净利差,1,5,富邦金控预计第四季度净利差将较第三季度小幅上升
7.27%,1,5,富邦人寿将斥资新台币8亿元收购台湾记忆体公司7.27%的股权
35.5%,2,5,富邦银行(香港)2006年净利润增长35.5%，至3.272亿港元
22个基点,1,5,富邦银行(香港)1.5亿美元债券定价较Libor高22个基点-知情人士
2.67亿,1,5,"富邦银行(香港)2010年净利润2.67亿港元，上年为2,300万港元"
198万股,1,5,"富邦银行（香港）认购厦门银行配售的3,198万股股票"
天然气产量,1,5,富地石油(FortuneOil)河南合资厂液化天然气产量增加一倍
Vitol,1,5,富地石油、Vitol和华能集团成立中国首个碳资产投资基金
首个碳资产,1,5,富地石油、Vitol和华能集团成立中国首个碳资产投资基金
2.15%,1,5,"富地石油以2,420万英镑收购中国燃气2.15%的股权"
压力情景下,1,5,富国银行∶压力情景下一级普通资本比率降至9.9%
20-25,2,5,富国银行或得到Wachovia75-80%存款业务，花旗获得20-25%－路透
人民币业务,2,5,富国银行将申请在中国大陆开展人民币业务－报导
1.56亿,2,5,富豪产业信托去年12月11日至6月30日实现可分配利润1.56亿港元
几年人民币,2,5,富兰克林邓普顿基金经理：未来几年人民币可能每年升值3%-5%
255亿元,1,5,富力地产、碧桂园和雅居乐以人民币255亿元竞得广州亚运城地块
销售额目标,1,5,富力地产上半年净利润下降90%；将签约销售额目标上调4.5%
债券投资者,3,5,富力地产下周将举行无关交易巡回推介与债券投资者会面－消息
富士康巴西,1,5,富士康巴西建厂计划受阻－报导
中国制造业,5,5,富士康改善工作环境将影响整个中国制造业(上)
富士康工厂,3,5,富士康工厂骚乱表明中国制造业出现爆发点（一）
富士康股价,4,5,富士康股价飙升，因市场预计该公司将开始生产iPhone手机
液晶面板厂,1,5,富士康和索尼公司计划在中国大陆合建液晶面板厂－报导
富士康集团,1,5,富士康集团为中国大陆客户生产低成本笔记本电脑－报导
富士康计划,2,5,富士康计划扩大河南省iPhone生产工厂规模－报导
大陆子公司,1,5,富士康将把大陆子公司出售给鸿海精密
越南手机厂,1,5,富士康将把越南手机厂动工时间推迟至2011年－报导
互联网业务,1,5,富士康科技集团有意与中国阿里巴巴合作发展互联网业务－报导
郑州厂本月,1,5,富士康科技集团证实郑州厂本月发生两起员工纠纷
富士康员工,2,5,富士康员工不愿缩短加班时间（上）
微电脑业务,1,5,富士通就出售微电脑业务与Spansion谈判-共同社
大股东中国,1,5,富通董事长周二将与大股东中国平安举行会谈
1000股,1,5,富通经理向500名代理分发每手1000股的电讯盈科股票-证监会
盖尔·凯利,1,5,盖尔·凯利的法宝：人性化管理
投资者信心,2,5,盖特纳：当前美元币值是投资者信心增强的积极信号
萨默斯周五,1,5,盖特纳和萨默斯周五将召开首个针对汽车业的专责小组会议
干细胞疗法,1,5,干细胞疗法为治愈帕金森氏症带来希望
帕金森氏症,1,5,干细胞疗法为治愈帕金森氏症带来希望
刚果矿业部,1,5,刚果矿业部：中国铁建和中国水电集团投资的矿产项目进展顺利
钢铁生产商,2,5,钢铁生产商有望压低铁矿石采购成本
钢铁业困境,1,5,钢铁业困境加剧可能出现整合和降价
68.4亿,5,5,港灯集团2006年净利润下降20%，至68.4亿港元
74.5亿,1,5,港灯集团2007年净利润增长8.9%至74.5亿港元
24.8亿,5,5,港灯集团上半年净利润为24.8亿港元，上年同期为22.9亿港元
22.9亿,3,5,港灯集团上半年净利润为24.8亿港元，上年同期为22.9亿港元
港灯集团委,1,5,港灯集团委任阮水师为执行董事
开发商关系,3,5,港府与开发商关系密切引发港人强烈不满（上）
3.5亿元,2,5,港华燃气将斥资人民币3.5亿元收购四川绵阳天能燃气
四川绵阳天,1,5,港华燃气将斥资人民币3.5亿元收购四川绵阳天能燃气
1月31日,1,5,港机工程：执行董事Sathianathan将于1月31日退休
8.47亿,3,5,港机工程2006年净利润增长37%，至8.47亿港元
港机工程上,3,5,港机工程上半财年净利润增长38%，达到3.98亿港元
3.98亿,3,5,港机工程上半财年净利润增长38%，达到3.98亿港元
2.32亿,3,5,港机工程上半年净利润2.89亿港元，上年同期2.32亿港元
新行政总裁,2,5,港交所新行政总裁：大陆出身是优势（上）
岸价CNY,1,5,港人兑换人民币，继续只可透过在岸价CNY进行－报导
港商张志熔,1,5,港商张志熔所持公司卷入美国内幕交易调查
票面年息率,2,5,港铁公司：已发行10亿元2年期人民币债券，票面年息率为0.625%
96.4亿,3,5,港铁公司2009年净利润增长16%至96.4亿港元；上年为82.8亿港元
82.8亿,3,5,港铁公司2009年净利润增长16%至96.4亿港元；上年为82.8亿港元
沈阳市政府,1,5,港铁公司与沈阳市政府就地铁项目合作计划签署协议
市股票价值,1,5,高管纷纷入市股票价值已现？
高级微设备,13,5,高级微设备(AMD)推出新版晶片，希望取得相对于英特尔的优势
英特尔晶片,1,5,高级微设备公司称其因英特尔晶片设计问题受益
英特尔手中,1,5,高级微设备公司计划从英特尔手中夺取市场占有率-《商报》
