entity,times,length,source 
管理的两只,1,5,德意志银行管理的两只美国对冲基金2008年遭遇重大损失－报导
就出售其在,1,5,德意志银行就出售其在印度的信用卡业务展开商谈－报导
决定停止在,1,5,德意志银行决定停止在日本的自营交易业务，因之前曾出现错单
德银高管：,1,5,德银高管：中国央行或进一步简化跨境贸易人民币结算流程
否认达成在,1,5,迪士尼否认达成在上海兴建主题公园的协议
主题乐园；,1,5,迪士尼计划扩建香港主题乐园；香港政府持股比例可能略微缩减
迪士尼将在,1,5,迪士尼将在佛罗里达州兴建豪华度假屋
亚利桑那州,1,5,抵押贷款保险公司PMI主要子公司被亚利桑那州保险监管部门接管
电视广播：,3,5,电视广播：邵氏母公司正在商讨出售邵氏股份
电讯盈科：,4,5,电讯盈科：李泽楷未寻求征集投票权以阻止出售电讯盈科股权
电讯盈科和,1,5,电讯盈科和澳大利亚电信将重组合资公司Reach中大部分业务
电讯盈科在,1,5,电讯盈科在香港申请免费电视牌照
调查发现：,1,5,调查发现：中国人比欧美人更喜欢买名牌
订户：有关,1,5,订户：有关九龙仓集团竞得宁波地块的消息此前已报导
定价过高令,2,5,定价过高令中国iPhone迷望而却步（上）
东北电力：,1,5,东北电力：宫城县的女川核电站出现漏水情况
东北电气：,1,5,东北电气：巴菲特从未就收购股份一事接洽过公司
东方电气：,1,5,东方电气：成都总部及德阳东方电机厂并无损失
东方电气与,1,5,东方电气与伊朗签署发电机供货合同
东方电气在,1,5,"东方电气在越南获得1,550万美元电力设备供应合同"
东方航空：,1,5,东方航空：中国监管部门批准A股增发计划
东方航空从,1,5,东方航空从国家开发银行获得人民币500亿元融资额度－新华社
东方航空向,1,5,东方航空向母公司东航集团发行人民币55.6亿元A股
东方航空与,1,5,东方航空与云南省政府组建的合资公司周二正式运行
东方航空在,1,5,东方航空在台湾设立办事机构－新华社
东风汽车在,1,5,东风汽车在香港上市首日表现出色
Daini,1,5,东京电力：福岛Daini核电站1号和2号反应堆温度不断上升
寻求援助－,1,5,东京电力向法国寻求援助－法国工业部长
股市收低，,2,5,东京股市收低，中日紧张局势引发对日本企业利润的担忧
总裁呼吁对,1,5,东京证交所总裁呼吁对东京电力进行破产重组－报导
建厂是进军,1,5,东联化学：在武汉建厂是进军中国大陆中西部市场的关键性一步
东南融通在,1,5,东南融通在美上市首日大涨
银行：主席,4,5,东亚银行：主席李国宝上周四以263万港元买入10万股股份
银行高管：,7,5,东亚银行高管：中国子公司明年放贷力争实现两位数增长
银行拟投资,1,5,东亚银行拟投资中国大陆券商－报导
银行主席：,3,5,东亚银行主席：香港可能成为第二个人民币自由兑换试验点
东芝：将向,1,5,东芝：将向台湾公司出售AdvancedFlatPanelDisplay股权
东芝：已向,1,5,东芝：已向美国国际贸易委员会申诉纬创资通侵犯专利
东芝今年在,1,5,"东芝今年在台湾的采购规模将超过新台币3,000亿元－报导"
独家专访：,1,5,独家专访：泰国副总理：泰国有决心保持东南亚制造业中心地位
有决心保持,1,5,独家专访：泰国副总理：泰国有决心保持东南亚制造业中心地位
杜邦扩大在,1,5,杜邦扩大在亚洲的动物保健解决方案业务
追根溯源到,2,5,杜邦商业间谍案追根溯源到中国（三）
的计划获得,1,5,杜邦收购丹尼斯克的计划获得中国监管机构的批准
杜邦延长向,1,5,杜邦延长向丹尼斯克股东发出的收购要约期限
能源就收购,1,5,杜克能源就收购南卡罗来纳州反应堆权益进行谈判－路透社
断电情况下,1,5,断电情况下东京证券交易所也将保持运转
投资频受挫,2,5,对美投资频受挫中美贸易关系趋紧（上）
多家公司对,1,5,多家公司对荷兰国际集团旗下亚洲寿险业务展开竞购
铝计划收购,1,5,俄铝计划收购波塔宁所持Norilsk的股权-《Kommersant》
NLMK与,1,5,俄罗斯NLMK与中国特变电工签署价值4.6亿美元的钢供应协议
SMR推迟,1,5,俄罗斯SMR推迟香港IPO计划，等待市况好转－消息人士
VTB购得,1,5,俄罗斯VTB购得莫斯科银行51%的股份－报导
或将切断对,1,5,俄罗斯或将切断对西欧的石油供应－报导
将主持召开,1,5,俄罗斯将主持召开欧洲天然气危机峰会－报导
VEB获得,1,5,俄罗斯银行VEB获得中国国家开发银行10亿美元信贷额度
致力于收购,1,5,俄罗斯银行致力于收购东欧银行－《金融时报》
批准对产自,1,5,俄罗斯政府批准对产自东西伯利亚13座油田的原油免征出口关税
东西伯利亚,1,5,俄罗斯政府批准对产自东西伯利亚13座油田的原油免征出口关税
梅德韦杰夫,5,5,俄罗斯总统梅德韦杰夫：担忧欧元的命运
创新记忆体,1,5,尔必达：不太可能从台湾创新记忆体公司获得200亿日圆投资
发改委批准,2,5,发改委批准中国石化将茂名炼油厂产能提高近一倍－报导
发改委要求,1,5,发改委要求中国电信和中国联通提交更具体的整改方案－报导
Atos与,1,5,法国Atos与中国用友软件创建合资公司
南京市商业,1,5,法国巴黎银行完成收购中国南京市商业银行19.2%股权的交易
下周一将在,1,5,法国巴黎银行下周一将在台湾发行3.08亿澳元债券－消息人士
标致雪铁龙,1,5,法国标致雪铁龙集团将在中国生产高端轿车－报导
财长∶欢迎,1,5,法国财长∶欢迎中国投资
财政部长称,1,5,法国财政部长称法国燃气(GazdeFrance)将吸收Suez业务
道达尔将与,1,5,法国道达尔将与中国石油在中国合建天然气生产项目－报导
协商联手在,1,5,法国电力与中广核集团协商联手在英国建核电厂
飞马期货在,1,5,法国飞马期货在台湾开设办事处；海外投资规定将于数月后放宽
工业部长∶,1,5,法国工业部长∶法国希望欧洲央行著手削弱欧元汇率-报导
航空否认与,1,5,法国航空否认与日本航空建合资企业的报导
愿各自收购,1,5,法国航空和德国汉莎航空愿各自收购意大利航空15%股份－报导
航空15%,1,5,法国航空和德国汉莎航空愿各自收购意大利航空15%股份－报导
航空计划在,2,5,法国航空计划在中国开设两个喷气式飞机维修厂－报导
EDF或对,1,5,法国能源公司EDF或对厄瓜多尔水电站项目进行调研－报导
正在就收购,2,5,法国奢侈品集团正在就收购中国奢侈品品牌进行谈判－报导
电气完成与,1,5,法国施耐德电气完成与中国德力西集团的合资公司创建工作
投资者将就,1,5,法国投资者将就马多夫诈骗案起诉银行－报导
：修改了对,1,5,法国兴业银行：修改了对广东发展银行股份的收购要约-2-
独资设立的,1,5,法国兴业银行独资设立的中国境内法人银行获准开业
将申请成为,1,5,法国兴业银行将申请成为上海黄金交易所外资会员
商谈将旗下,4,5,法国兴业银行商谈将旗下希腊子公司出售给PiraeusBank事宜
银行业符合,1,5,法国银行业符合欧洲银行管理局的资本要求
总理：总统,1,5,法国总理：总统萨科齐会按照自己的计划重组内阁
公司准备在,1,5,法国总统萨科齐：道达尔等法国公司准备在伊拉克进行投资
企业暂停在,2,5,反日游行令越来越多日本企业暂停在中国的运营
泛华保险在,1,5,泛华保险在美首日上市飙升58%
辞去达能与,1,5,范易谋辞去达能与娃哈哈合资公司董事长一职
房地美下调,1,5,房地美下调美国经济增长预期，但称住房市场不会出现二次衰退
非常之道：,2,5,非常之道：美国各地争抢救助资金名目千奇百怪
非常之道∶,2,5,非常之道∶中国人投资之怪现状（上）
CEO证实,1,5,菲亚特CEO证实公司将在5月20日前向欧宝发出收购要约
菲亚特将在,2,5,菲亚特将在美国附属公司CNH至多裁员15%
汽车工业（,2,5,菲亚特旗下Iveco与上海汽车工业（集团）组建合资企业
菲亚特旗下,1,5,菲亚特旗下依维柯与上汽股份达成柴油发动机合资协议>FIA
菲亚特再叩,1,5,菲亚特再叩中国大门
肥胖问题令,1,5,肥胖问题令美国年损失1530亿美元
分析师评说,1,5,分析师评说中国10月CPI同比增幅下降
分析师预计,1,5,分析师预计贝莱德受益于收购巴克莱基金
受益于收购,1,5,分析师预计贝莱德受益于收购巴克莱基金
分众传媒与,1,5,分众传媒与日本电通达成协议，组建中国互联网广告合资公司
丰田：将在,1,5,"丰田：将在日本召回223,068辆混合动力车"
丰田董事长,1,5,丰田董事长奥田硕卸任
广州发动机,1,5,丰田广州发动机厂将增员增产
丰田计划在,1,5,丰田计划在北美再建新厂
丰田汽车：,9,5,丰田汽车：雷克萨斯LS召回原因是方向盘回正过快
：将增加在,1,5,丰田汽车公司：将增加在北美、欧洲和中国的技术办公室数量
：已暂停在,1,5,丰田汽车公司：已暂停在加拿大出售雷克萨斯GX460车型
的贷款提振,1,5,丰田汽车管理人士：日本国际协力银行的贷款提振美国销量
印第安纳州,1,5,丰田汽车和富士重工将在印第安纳州生产Camrys轿车
丰田汽车和,1,5,丰田汽车和微软联手开发汽车电脑网络
工厂成本－,1,5,丰田汽车计划进一步削减英国工厂成本－英国广播公司
印地安那州,1,5,丰田汽车将斥资5亿美元对印地安那州工厂进行升级换代－彭博
合资厂组装,1,5,丰田汽车考虑在加利福尼亚合资厂组装普锐斯混合动力车-彭博
生产电池-,1,5,丰田汽车考虑在中国生产电池-日本共同社
刹车系统在,1,5,丰田汽车普锐斯刹车系统在美国遭100多起投诉－共同社
丰田汽车向,1,5,"丰田汽车向肯塔基州2,000名制造业工人提出退休激励方案"
丰田汽车在,12,5,丰田汽车在俄罗斯的汽车制造厂将停产6天
丰田停止向,1,5,丰田停止向伊朗出口汽车，受伊朗核问题争端影响－日本共同社
丰田同意在,1,5,丰田同意在巴西范围内召回卡罗拉车型
范围内召回,1,5,丰田同意在巴西范围内召回卡罗拉车型
丰田宣布在,1,5,"丰田宣布在日本召回6,753辆美国产Pronard轿车"
章男洒男儿,1,5,丰田章男洒男儿泪获日本舆论同情
凤凰新媒体,1,5,凤凰新媒体美国IPO发行价定为11美元，低于预期
福特6月份,1,5,福特6月份美国市场新车销量增长13%，受小型车需求强劲推动
福特计划在,1,5,福特计划在美生产新款福克斯
品牌出售给,1,5,福特拟暗示有意将捷豹和陆虎品牌出售给印度Tata
福特汽车：,1,5,"福特汽车：长安福特马自达第一季度销售轿车38,908辆"
汽车俄罗斯,1,5,福特汽车俄罗斯工厂将停产一个月
福特汽车将,1,5,福特汽车将印度市场的投资额提高5亿美元－《纽约时报》
福特汽车与,3,5,福特汽车与长安集团并未讨论出售沃尔沃事宜－消息人士
福特汽车在,3,5,福特汽车在俄罗斯的福克斯车型停产，因与海关发生争执-报纸
董事长：与,1,5,复星集团董事长：与凯雷共同组建的基金很快会进行首次投资
大陆经营的,2,5,富邦金控：希望成为首家在中国大陆经营的台湾银行
富邦金控获,1,5,富邦金控获台湾监管机构批准在大陆设立产险子公司－报导
资基金管理,1,5,富邦金控计划收购一家中资基金管理公司30%股权－报导
富邦金控因,1,5,富邦金控因蒋国梁遭调查而解除其投资长职务－报导
富邦金控与,4,5,富邦金控与永丰金控分别提议收购日盛金控股份－报导
富邦金融：,3,5,富邦金融：美国国债评级下调对其资本不构成任何压力
东京UFJ,3,5,富邦商业银行和三菱东京UFJ银行签署战略联盟协议
富地石油和,1,5,富地石油和英国石油同意扩大中国航空燃油业务
富地石油与,1,5,富地石油与天津燃气组建液化天然气供应合资公司
富地石油在,1,5,富地石油在中国山西建立煤层气合资公司
富联国际和,1,5,富联国际和香港置地计划组建合资公司，投资大陆房地产市场
富时指数与,1,5,富时指数与新加坡交易所计划推出基于中国A股的股指期货指数
富时周二在,1,5,富时周二在新加坡交易所推出新华富时中国A50指数期货合约
富士康将把,1,5,富士康将把越南手机厂动工时间推迟至2011年－报导
富士康暂停,2,5,富士康暂停印度工厂运营，因担忧工人健康问题
富士通起诉,1,5,富士通起诉南亚科技侵犯晶片专利－共同社
富通保险(,1,5,富通保险(亚洲)有限公司首席执行长：公司不会被出售
富通董事长,1,5,富通董事长周二将与大股东中国平安举行会谈
